instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
12366,04/06/2012,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,187
12367,04/06/2012,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,239
12368,04/06/2012,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,282
12369,04/06/2012,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,274
12370,04/06/2012,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,270
12371,04/06/2012,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,292
12372,04/06/2012,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,448
12373,04/06/2012,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,834
12374,04/06/2012,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,822
12375,04/06/2012,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,645
12376,04/06/2012,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,461
12377,04/06/2012,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,265
12378,04/06/2012,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,168
12379,04/06/2012,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,86
12380,05/06/2012,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,34
12381,05/06/2012,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,20
12382,05/06/2012,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,8
12383,05/06/2012,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,5
12384,05/06/2012,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,5
12385,05/06/2012,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,36
12386,05/06/2012,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,184
12387,05/06/2012,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,569
12388,05/06/2012,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,710
12389,05/06/2012,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,335
12390,05/06/2012,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,176
12391,05/06/2012,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,227
12392,05/06/2012,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,247
12393,05/06/2012,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,267
12394,05/06/2012,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,276
12395,05/06/2012,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,272
12396,05/06/2012,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,473
12397,05/06/2012,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0,850
12398,05/06/2012,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,790
12399,05/06/2012,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,513
12400,05/06/2012,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,415
12401,05/06/2012,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,283
12402,05/06/2012,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,193
12403,05/06/2012,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,113
12404,06/06/2012,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,49
12405,06/06/2012,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0,27
12406,06/06/2012,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0,11
12407,06/06/2012,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0,8
12408,06/06/2012,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,10
12409,06/06/2012,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0,38
12410,06/06/2012,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0,172
12411,06/06/2012,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0,547
12412,06/06/2012,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0,668
12413,06/06/2012,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,303
12414,06/06/2012,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,203
12415,06/06/2012,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,226
12416,06/06/2012,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0,315
12417,06/06/2012,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
12418,06/06/2012,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0,302
12419,06/06/2012,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0,300
12420,06/06/2012,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,452
12421,06/06/2012,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,724
12422,06/06/2012,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,782
12423,06/06/2012,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,538
12424,06/06/2012,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,408
12425,06/06/2012,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,298
12426,06/06/2012,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,248
12427,06/06/2012,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0,123
12428,07/06/2012,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,59
12429,07/06/2012,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,22
12430,07/06/2012,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,12
12431,07/06/2012,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,5
12432,07/06/2012,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,6
12433,07/06/2012,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,34
12434,07/06/2012,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,170
12435,07/06/2012,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,526
12436,07/06/2012,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0,681
12437,07/06/2012,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0,337
12438,07/06/2012,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,210
12439,07/06/2012,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239,237
12440,07/06/2012,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0,336
12441,07/06/2012,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836,315
12442,07/06/2012,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537,265
12443,07/06/2012,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0,333
12444,07/06/2012,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239,466
12445,07/06/2012,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,869
12446,07/06/2012,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
12447,07/06/2012,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836,602
12448,07/06/2012,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,478
12449,07/06/2012,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284,313
12450,07/06/2012,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642,228
12451,07/06/2012,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343,177
12452,08/06/2012,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642,77
12453,08/06/2012,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,29
12454,08/06/2012,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0,19
12455,08/06/2012,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,8
12456,08/06/2012,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0,10
12457,08/06/2012,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045,29
12458,08/06/2012,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896,139
12459,08/06/2012,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045,428
12460,08/06/2012,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,700
12461,08/06/2012,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642,382
12462,08/06/2012,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537,249
12463,08/06/2012,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,264
12464,08/06/2012,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284,369
12465,08/06/2012,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,416
12466,08/06/2012,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881,373
12467,08/06/2012,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836,397
12468,08/06/2012,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985,523
12469,08/06/2012,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194,793
12470,08/06/2012,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239,723
12471,08/06/2012,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,555
12472,08/06/2012,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343,408
12473,08/06/2012,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343,339
12474,08/06/2012,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045,291
12475,08/06/2012,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642,215
12476,09/06/2012,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045,206
12477,09/06/2012,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,123
12478,09/06/2012,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239,89
12479,09/06/2012,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0,40
12480,09/06/2012,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0,8
12481,09/06/2012,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045,19
12482,09/06/2012,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045,80
12483,09/06/2012,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,87
12484,09/06/2012,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045,244
12485,09/06/2012,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,340
12486,09/06/2012,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045,466
12487,09/06/2012,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0,569
12488,09/06/2012,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537,531
12489,09/06/2012,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836,585
12490,09/06/2012,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194,593
12491,09/06/2012,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985,555
12492,09/06/2012,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194,534
12493,09/06/2012,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0,495
12494,09/06/2012,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239,451
12495,09/06/2012,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642,360
12496,09/06/2012,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239,363
12497,09/06/2012,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194,316
12498,09/06/2012,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,214
12499,09/06/2012,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,230
12500,10/06/2012,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,158
12501,10/06/2012,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343,116
12502,10/06/2012,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343,73
12503,10/06/2012,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,29
12504,10/06/2012,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896,10
12505,10/06/2012,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896,13
12506,10/06/2012,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0,30
12507,10/06/2012,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,62
12508,10/06/2012,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896,181
12509,10/06/2012,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0,266
12510,10/06/2012,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045,413
12511,10/06/2012,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896,499
12512,10/06/2012,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0,502
12513,10/06/2012,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343,492
12514,10/06/2012,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343,500
12515,10/06/2012,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239,475
12516,10/06/2012,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836,508
12517,10/06/2012,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836,521
12518,10/06/2012,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,490
12519,10/06/2012,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836,375
12520,10/06/2012,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,363
12521,10/06/2012,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642,253
12522,10/06/2012,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642,159
12523,10/06/2012,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,110
12524,11/06/2012,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045,41
12525,11/06/2012,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,24
12526,11/06/2012,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045,17
12527,11/06/2012,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
12528,11/06/2012,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,7
12529,11/06/2012,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,37
12530,11/06/2012,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045,144
12531,11/06/2012,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,503
12532,11/06/2012,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343,651
12533,11/06/2012,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343,316
12534,11/06/2012,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642,147
12535,11/06/2012,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,202
12536,11/06/2012,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
12537,11/06/2012,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,248
12538,11/06/2012,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,259
12539,11/06/2012,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,259
12540,11/06/2012,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179,427
12541,11/06/2012,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582,800
12542,11/06/2012,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985,831
12543,11/06/2012,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,596
12544,11/06/2012,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,394
12545,11/06/2012,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194,250
12546,11/06/2012,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,164
12547,11/06/2012,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239,80
12548,12/06/2012,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239,28
12549,12/06/2012,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,16
12550,12/06/2012,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194,6
12551,12/06/2012,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537,12
12552,12/06/2012,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642,4
12553,12/06/2012,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,29
12554,12/06/2012,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,136
12555,12/06/2012,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,303
12556,12/06/2012,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239,613
12557,12/06/2012,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836,285
12558,12/06/2012,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,125
12559,12/06/2012,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
12560,12/06/2012,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537,95
12561,12/06/2012,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194,59
12562,12/06/2012,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537,60
12563,12/06/2012,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194,116
12564,12/06/2012,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836,239
12565,12/06/2012,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836,681
12566,12/06/2012,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194,653
12567,12/06/2012,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194,491
12568,12/06/2012,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194,386
12569,12/06/2012,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,274
12570,12/06/2012,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,207
12571,12/06/2012,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,89
12572,13/06/2012,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194,34
12573,13/06/2012,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0,28
12574,13/06/2012,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343,4
12575,13/06/2012,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,8
12576,13/06/2012,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,10
12577,13/06/2012,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194,40
12578,13/06/2012,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239,194
12579,13/06/2012,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985,505
12580,13/06/2012,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224,713
12581,13/06/2012,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821,352
12582,13/06/2012,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179,198
12583,13/06/2012,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478,246
12584,13/06/2012,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179,334
12585,13/06/2012,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881,255
12586,13/06/2012,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179,320
12587,13/06/2012,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925,281
12588,13/06/2012,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925,392
12589,13/06/2012,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925,857
12590,13/06/2012,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478,744
12591,13/06/2012,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881,671
12592,13/06/2012,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179,448
12593,13/06/2012,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,396
12594,13/06/2012,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985,238
12595,13/06/2012,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836,153
12596,14/06/2012,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985,48
12597,14/06/2012,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239,21
12598,14/06/2012,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537,9
12599,14/06/2012,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836,5
12600,14/06/2012,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,6
12601,14/06/2012,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537,40
12602,14/06/2012,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,181
12603,14/06/2012,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,506
12604,14/06/2012,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,719
12605,14/06/2012,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,357
12606,14/06/2012,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179,179
12607,14/06/2012,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,228
12608,14/06/2012,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239,265
12609,14/06/2012,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642,284
12610,14/06/2012,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,298
12611,14/06/2012,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,324
12612,14/06/2012,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836,438
12613,14/06/2012,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,867
12614,14/06/2012,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194,823
12615,14/06/2012,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,579
12616,14/06/2012,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,435
12617,14/06/2012,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,337
12618,14/06/2012,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239,242
12619,14/06/2012,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,172
12620,15/06/2012,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,94
12621,15/06/2012,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,51
12622,15/06/2012,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045,15
12623,15/06/2012,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,5
12624,15/06/2012,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,14
12625,15/06/2012,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,33
12626,15/06/2012,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343,151
12627,15/06/2012,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,430
12628,15/06/2012,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,653
12629,15/06/2012,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642,366
12630,15/06/2012,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,216
12631,15/06/2012,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194,286
12632,15/06/2012,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642,403
12633,15/06/2012,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537,393
12634,15/06/2012,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194,376
12635,15/06/2012,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,377
12636,15/06/2012,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,558
12637,15/06/2012,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,823
12638,15/06/2012,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239,693
12639,15/06/2012,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,467
12640,15/06/2012,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,385
12641,15/06/2012,2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,333
12642,15/06/2012,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343,321
12643,15/06/2012,2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,222
12644,16/06/2012,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343,137
12645,16/06/2012,2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0,95
12646,16/06/2012,2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0,67
12647,16/06/2012,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,27
12648,16/06/2012,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,8
12649,16/06/2012,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045,23
12650,16/06/2012,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,47
12651,16/06/2012,2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,78
12652,16/06/2012,2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,204
12653,16/06/2012,2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,367
12654,16/06/2012,2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,435
12655,16/06/2012,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,566
12656,16/06/2012,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,603
12657,16/06/2012,2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,617
12658,16/06/2012,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,573
12659,16/06/2012,2,1,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537,583
12660,16/06/2012,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,542
12661,16/06/2012,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537,593
12662,16/06/2012,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,571
12663,16/06/2012,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.194,461
12664,16/06/2012,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.194,352
12665,16/06/2012,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,290
12666,16/06/2012,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,280
12667,16/06/2012,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,183
12668,17/06/2012,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343,148
12669,17/06/2012,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,88
12670,17/06/2012,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,74
12671,17/06/2012,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,28
